number,value,datetime_start,datetime_complete,duration,params_batch_size,params_cnn_dropout_rate,params_fusion_dropout_rate,params_lr,params_lstm_dropout_rate,params_lstm_hidden_size,params_lstm_num_layers,params_scheduler_gamma,params_scheduler_step_size,user_attrs_epoch_10_train_acc,user_attrs_epoch_10_val_acc,user_attrs_epoch_10_val_loss,user_attrs_epoch_11_train_acc,user_attrs_epoch_11_val_acc,user_attrs_epoch_11_val_loss,user_attrs_epoch_12_train_acc,user_attrs_epoch_12_val_acc,user_attrs_epoch_12_val_loss,user_attrs_epoch_13_train_acc,user_attrs_epoch_13_val_acc,user_attrs_epoch_13_val_loss,user_attrs_epoch_14_train_acc,user_attrs_epoch_14_val_acc,user_attrs_epoch_14_val_loss,user_attrs_epoch_15_train_acc,user_attrs_epoch_15_val_acc,user_attrs_epoch_15_val_loss,user_attrs_epoch_1_train_acc,user_attrs_epoch_1_val_acc,user_attrs_epoch_1_val_loss,user_attrs_epoch_2_train_acc,user_attrs_epoch_2_val_acc,user_attrs_epoch_2_val_loss,user_attrs_epoch_3_train_acc,user_attrs_epoch_3_val_acc,user_attrs_epoch_3_val_loss,user_attrs_epoch_4_train_acc,user_attrs_epoch_4_val_acc,user_attrs_epoch_4_val_loss,user_attrs_epoch_5_train_acc,user_attrs_epoch_5_val_acc,user_attrs_epoch_5_val_loss,user_attrs_epoch_6_train_acc,user_attrs_epoch_6_val_acc,user_attrs_epoch_6_val_loss,user_attrs_epoch_7_train_acc,user_attrs_epoch_7_val_acc,user_attrs_epoch_7_val_loss,user_attrs_epoch_8_train_acc,user_attrs_epoch_8_val_acc,user_attrs_epoch_8_val_loss,user_attrs_epoch_9_train_acc,user_attrs_epoch_9_val_acc,user_attrs_epoch_9_val_loss,state
10,0.6069364161849711,2025-05-09 19:38:47.305245,2025-05-09 19:39:43.599850,0 days 00:00:56.294605,16,0.12740126539324798,0.22717222520718283,0.0034908731925194377,0.06787247548948504,128,2,0.948388049885732,4,0.7027027027027027,0.6473988439306358,1.4281599163320022,0.7374517374517374,0.6069364161849711,1.4859441873655155,0.7799227799227799,0.6184971098265896,1.3947732436519138,0.7722007722007722,0.6184971098265896,1.3324242082634412,0.8223938223938224,0.6473988439306358,1.364647306803334,0.8146718146718147,0.6069364161849711,1.6145156849326425,0.33783783783783783,0.41040462427745666,1.3876857995297867,0.3938223938223938,0.4046242774566474,1.3516106898384976,0.4826254826254826,0.4913294797687861,1.4172174317299286,0.4826254826254826,0.5028901734104047,1.2575335950520687,0.5424710424710425,0.4682080924855491,1.4537501018171366,0.5135135135135135,0.5491329479768786,1.1732694706475804,0.5598455598455598,0.49710982658959535,1.3872699000242819,0.637065637065637,0.6011560693641619,1.2630353707798643,0.6486486486486487,0.5953757225433526,1.2034146213807122,PRUNED
11,0.6936416184971098,2025-05-09 19:39:43.605402,2025-05-09 19:40:16.880817,0 days 00:00:33.275415,16,0.05368825167838734,0.10636066128408567,0.0009985041822638849,0.052454446383447303,64,1,0.9264757792904835,9,0.832046332046332,0.6820809248554913,0.9807008260247335,0.8667953667953668,0.6936416184971098,1.0280487931877202,0.9073359073359073,0.6878612716763006,1.0028747819751673,0.9208494208494209,0.6878612716763006,0.9844227879378148,0.8976833976833977,0.6705202312138728,1.1687582255787932,0.8957528957528957,0.6878612716763006,1.0443538161199217,0.32432432432432434,0.41040462427745666,1.3269769339203146,0.39768339768339767,0.47398843930635837,1.242312169488455,0.5115830115830116,0.43352601156069365,1.2380095520460537,0.5907335907335908,0.5549132947976878,1.1307606173388531,0.6447876447876448,0.6011560693641619,1.1985300924047568,0.6988416988416989,0.5838150289017341,1.0000247540156966,0.7702702702702703,0.5780346820809249,1.0601697746728886,0.803088803088803,0.6184971098265896,0.99599622353653,0.8223938223938224,0.6358381502890174,1.1371129780490963,COMPLETE
12,0.6936416184971098,2025-05-09 19:40:16.887419,2025-05-09 19:40:55.050785,0 days 00:00:38.163366,16,0.07278703759257382,0.10445566954021157,0.0014676228101563838,0.056523762645930335,128,1,0.925601067593972,9,0.8243243243243243,0.6416184971098265,1.2220289634831378,0.8455598455598455,0.6936416184971098,1.0931931251735356,0.88996138996139,0.6358381502890174,1.4713121246051237,0.8706563706563707,0.6878612716763006,1.3411170030604898,0.8938223938223938,0.6416184971098265,1.285290657440362,0.8957528957528957,0.6763005780346821,1.356815729527115,0.28957528957528955,0.41040462427745666,1.3528584820686738,0.4362934362934363,0.3815028901734104,1.3225696059320704,0.5019305019305019,0.5028901734104047,1.2167408573145122,0.5791505791505791,0.4682080924855491,1.1857329889529014,0.6563706563706564,0.5953757225433526,1.1337818696319713,0.6447876447876448,0.6069364161849711,1.0543612448466306,0.7297297297297297,0.5953757225433526,1.1866874198693071,0.7837837837837838,0.6127167630057804,1.0959017497266648,0.7915057915057915,0.6358381502890174,1.1831106994882485,COMPLETE
13,0.6647398843930635,2025-05-09 19:40:55.057347,2025-05-09 19:41:28.176697,0 days 00:00:33.119350,16,0.12677512616552972,0.20277111583178986,0.000446300942210246,0.11276254245782187,64,1,0.9867639486436652,8,0.750965250965251,0.630057803468208,0.9500416050412063,0.7992277992277992,0.5895953757225434,1.0080199763609494,0.7972972972972973,0.6242774566473989,0.9528008699417114,0.8455598455598455,0.6647398843930635,1.000642247110433,0.8648648648648649,0.6416184971098265,1.131772326940746,0.8957528957528957,0.6647398843930635,1.0019033950877327,0.28185328185328185,0.35260115606936415,1.375118029599934,0.3783783783783784,0.3179190751445087,1.3720684781928971,0.40733590733590735,0.3930635838150289,1.3107851991763693,0.47297297297297297,0.3815028901734104,1.2793492099453259,0.4864864864864865,0.47398843930635837,1.190505892210613,0.5714285714285714,0.5491329479768786,1.091210309480656,0.667953667953668,0.5433526011560693,1.1893856890628793,0.6447876447876448,0.6358381502890174,1.027230435024107,0.7316602316602316,0.6069364161849711,0.9987205854385575,PRUNED
14,0.5144508670520231,2025-05-09 19:41:28.181050,2025-05-09 19:41:45.760768,0 days 00:00:17.579718,16,0.06024294197480291,0.1832973463986985,0.00010288016623149414,0.1895094822891673,64,1,0.9198445514440241,10,,,,,,,,,,,,,,,,,,,0.2722007722007722,0.4046242774566474,1.5220811739133273,0.37258687258687256,0.4624277456647399,1.4324564892432594,0.35714285714285715,0.45664739884393063,1.3754594705008358,0.3918918918918919,0.4797687861271676,1.3517901194577961,0.3764478764478765,0.45664739884393063,1.3392944590893785,0.40540540540540543,0.5260115606936416,1.3102172020542828,0.4613899613899614,0.47398843930635837,1.2859243416372752,0.4671814671814672,0.5144508670520231,1.2749242975532664,,,,PRUNED
15,0.5664739884393064,2025-05-09 19:41:45.765487,2025-05-09 19:42:08.772352,0 days 00:00:23.006865,16,0.05006679517570636,0.2542197501334421,0.002503254148126727,0.062373207415159684,128,1,0.9266864255431675,8,,,,,,,,,,,,,,,,,,,0.305019305019305,0.42196531791907516,1.3552053243438633,0.3938223938223938,0.44508670520231214,1.3437581455087386,0.48455598455598453,0.45664739884393063,1.346791294957861,0.5366795366795367,0.5260115606936416,1.12350389171887,0.5772200772200772,0.5722543352601156,1.0628049980009222,0.6293436293436293,0.5317919075144508,1.1629997495281903,0.693050193050193,0.5780346820809249,1.075516717282334,0.7142857142857143,0.6069364161849711,1.1502456609913378,0.7818532818532818,0.5664739884393064,1.3472896683422817,PRUNED
16,0.6878612716763006,2025-05-09 19:42:08.777197,2025-05-09 19:42:41.819373,0 days 00:00:33.042176,16,0.12210066048269752,0.16127770060055602,0.0008354367344841347,0.15404361503902658,64,1,0.9585397431695724,7,0.8223938223938224,0.6242774566473989,1.1166384135712089,0.8223938223938224,0.6763005780346821,0.998884486583616,0.862934362934363,0.6763005780346821,1.1341462634891444,0.8841698841698842,0.6878612716763006,1.1953210361689501,0.9266409266409267,0.6763005780346821,1.253623299774407,0.9266409266409267,0.6705202312138728,1.5207469811329264,0.30694980694980695,0.4508670520231214,1.3308275490137882,0.4420849420849421,0.4913294797687861,1.2737509625495513,0.45366795366795365,0.48554913294797686,1.237134611675505,0.527027027027027,0.48554913294797686,1.2497587279777307,0.5752895752895753,0.5260115606936416,1.068750724282568,0.6254826254826255,0.5895953757225434,1.0418951766339342,0.7123552123552124,0.5953757225433526,0.957360841463067,0.750965250965251,0.6011560693641619,1.0928347157260585,0.7837837837837838,0.653179190751445,1.0670179197553955,COMPLETE
17,0.5780346820809249,2025-05-09 19:42:41.826512,2025-05-09 19:43:13.480380,0 days 00:00:31.653868,16,0.1535209868317729,0.15024192456041358,0.006504370298852471,0.09390190070964619,128,2,0.8621835174761994,9,,,,,,,,,,,,,,,,,,,0.3166023166023166,0.41040462427745666,1.410112955666691,0.4189189189189189,0.4508670520231214,1.3050897279915783,0.44594594594594594,0.48554913294797686,1.1901611193067076,0.49034749034749037,0.5317919075144508,1.223577089392381,0.5521235521235521,0.5086705202312138,1.182141935205184,0.5791505791505791,0.5780346820809249,1.134499603957799,0.6081081081081081,0.5606936416184971,1.1515071777939108,0.6544401544401545,0.5144508670520231,1.2150365996222965,0.6544401544401545,0.5780346820809249,1.1574271317851337,PRUNED
18,0.5953757225433526,2025-05-09 19:43:13.485437,2025-05-09 19:43:36.749079,0 days 00:00:23.263642,16,0.09619041309833118,0.22822268636852527,0.004230636618911404,0.09677263825051798,128,1,0.9025394891845929,5,,,,,,,,,,,,,,,,,,,0.3416988416988417,0.3988439306358382,1.426424138118766,0.42277992277992277,0.44508670520231214,1.325403538397971,0.5,0.4277456647398844,1.3282627363425459,0.5366795366795367,0.5086705202312138,1.3107367151045386,0.6081081081081081,0.5606936416184971,1.244419754412822,0.667953667953668,0.5780346820809249,1.95585588016951,0.7200772200772201,0.5722543352601156,1.3810452028161528,0.7335907335907336,0.5838150289017341,1.3256166439524966,0.7606177606177607,0.5953757225433526,1.392348162700675,PRUNED
19,0.630057803468208,2025-05-09 19:43:36.753815,2025-05-09 19:44:03.613494,0 days 00:00:26.859679,16,0.1842276284300661,0.27380505094681373,0.0018567104179759099,0.23878319980012636,64,1,0.954324021617548,9,0.805019305019305,0.630057803468208,1.311977214895921,0.861003861003861,0.630057803468208,1.4949509897673061,0.8841698841698842,0.630057803468208,1.4737674902284765,,,,,,,,,,0.2606177606177606,0.35260115606936415,1.3817636973596032,0.416988416988417,0.4682080924855491,1.277186794088066,0.47876447876447875,0.4682080924855491,1.2330927910832312,0.581081081081081,0.5202312138728323,1.1722547370574379,0.6718146718146718,0.5722543352601156,1.232751274384515,0.6814671814671814,0.5895953757225434,1.0733363208054119,0.7046332046332047,0.6184971098265896,1.1375153977746908,0.7895752895752896,0.630057803468208,1.222607865498934,0.7741312741312741,0.6127167630057804,1.2126630710039525,PRUNED
