number,value,datetime_start,datetime_complete,duration,params_batch_size,params_cnn_dropout_rate,params_fusion_dropout_rate,params_lr,params_lstm_dropout_rate,params_lstm_hidden_size,params_lstm_num_layers,params_scheduler_gamma,params_scheduler_step_size,user_attrs_epoch_10_train_acc,user_attrs_epoch_10_val_acc,user_attrs_epoch_10_val_loss,user_attrs_epoch_11_train_acc,user_attrs_epoch_11_val_acc,user_attrs_epoch_11_val_loss,user_attrs_epoch_12_train_acc,user_attrs_epoch_12_val_acc,user_attrs_epoch_12_val_loss,user_attrs_epoch_13_train_acc,user_attrs_epoch_13_val_acc,user_attrs_epoch_13_val_loss,user_attrs_epoch_14_train_acc,user_attrs_epoch_14_val_acc,user_attrs_epoch_14_val_loss,user_attrs_epoch_15_train_acc,user_attrs_epoch_15_val_acc,user_attrs_epoch_15_val_loss,user_attrs_epoch_1_train_acc,user_attrs_epoch_1_val_acc,user_attrs_epoch_1_val_loss,user_attrs_epoch_2_train_acc,user_attrs_epoch_2_val_acc,user_attrs_epoch_2_val_loss,user_attrs_epoch_3_train_acc,user_attrs_epoch_3_val_acc,user_attrs_epoch_3_val_loss,user_attrs_epoch_4_train_acc,user_attrs_epoch_4_val_acc,user_attrs_epoch_4_val_loss,user_attrs_epoch_5_train_acc,user_attrs_epoch_5_val_acc,user_attrs_epoch_5_val_loss,user_attrs_epoch_6_train_acc,user_attrs_epoch_6_val_acc,user_attrs_epoch_6_val_loss,user_attrs_epoch_7_train_acc,user_attrs_epoch_7_val_acc,user_attrs_epoch_7_val_loss,user_attrs_epoch_8_train_acc,user_attrs_epoch_8_val_acc,user_attrs_epoch_8_val_loss,user_attrs_epoch_9_train_acc,user_attrs_epoch_9_val_acc,user_attrs_epoch_9_val_loss,state
10,0.4797687861271676,2025-05-09 20:55:52.664032,2025-05-09 20:56:13.098370,0 days 00:00:20.434338,16,0.2677743027899473,0.34039166839683466,0.00011979431068711621,0.2678713376114913,128,1,0.7042267848316621,5,,,,,,,,,,,,,,,,,,,0.25675675675675674,0.32947976878612717,1.504264469780674,0.3030888030888031,0.3179190751445087,1.408409615472562,0.35714285714285715,0.4913294797687861,1.3681741932223987,0.3996138996138996,0.4913294797687861,1.3380570142944423,0.3918918918918919,0.4508670520231214,1.3316021392800215,0.3996138996138996,0.4508670520231214,1.3202920745562956,0.44015444015444016,0.4624277456647399,1.30794112599654,0.4555984555984556,0.4797687861271676,1.289801055296308,,,,PRUNED
11,0.6127167630057804,2025-05-09 20:56:13.103702,2025-05-09 20:56:48.454708,0 days 00:00:35.351006,32,0.11658082405848251,0.4842902953884413,0.006631686085731438,0.22187423546070958,128,1,0.7632665970026449,7,0.7683397683397684,0.5838150289017341,1.4312769577682363,0.8127413127413128,0.5375722543352601,1.9942982300168517,0.8166023166023166,0.5895953757225434,2.1860721226717006,0.8223938223938224,0.6127167630057804,1.4880758801292133,0.8416988416988417,0.5664739884393064,2.0533316672881905,0.8571428571428571,0.5838150289017341,2.537439934091072,0.31467181467181465,0.32947976878612717,1.400028616017689,0.444015444015444,0.4161849710982659,1.4077616020434165,0.44594594594594594,0.3930635838150289,1.3567390982815295,0.5057915057915058,0.43352601156069365,1.4203086112965049,0.5424710424710425,0.5375722543352601,1.2708995094189066,0.5888030888030888,0.5202312138728323,1.5289422518256082,0.637065637065637,0.5086705202312138,1.4714184424091625,0.6891891891891891,0.5838150289017341,1.338510139484626,0.7258687258687259,0.5895953757225434,1.6619538371962619,COMPLETE
12,0.6705202312138728,2025-05-09 20:56:48.461286,2025-05-09 20:57:28.080831,0 days 00:00:39.619545,16,0.05993893197822848,0.4802121535476786,0.0030935460241876367,0.221846067098972,128,1,0.7942694297505594,8,0.7277992277992278,0.5606936416184971,1.629950766790809,0.7683397683397684,0.6011560693641619,1.5481274994467036,0.7837837837837838,0.6069364161849711,1.4897210408497408,0.8223938223938224,0.6358381502890174,1.5536467829191616,0.8436293436293436,0.6589595375722543,1.4010405650717674,0.8494208494208494,0.6705202312138728,1.702891706042207,0.26833976833976836,0.3872832369942196,1.3593249686191538,0.3996138996138996,0.37572254335260113,1.4589565299838954,0.3996138996138996,0.4161849710982659,1.4163380506410763,0.4362934362934363,0.4393063583815029,1.394001617252482,0.4826254826254826,0.4508670520231214,1.4834951534436618,0.5579150579150579,0.5086705202312138,1.434941088533126,0.6042471042471043,0.5260115606936416,1.235958363968513,0.6602316602316602,0.6069364161849711,1.1938708870741672,0.7084942084942085,0.5722543352601156,1.329806604481846,COMPLETE
13,0.47398843930635837,2025-05-09 20:57:28.088232,2025-05-09 20:57:44.093158,0 days 00:00:16.004926,32,0.12728271348659148,0.33121862804915997,0.00018758603534795127,0.09758381122301502,128,1,0.728206108960366,6,,,,,,,,,,,,,,,,,,,0.23938223938223938,0.21965317919075145,1.5337666562526902,0.3281853281853282,0.3583815028901734,1.434984656427637,0.3436293436293436,0.3988439306358382,1.376916348589638,0.38803088803088803,0.3988439306358382,1.350122114137418,0.4247104247104247,0.4277456647398844,1.3236215472910446,0.4594594594594595,0.4913294797687861,1.2967607616689163,0.47297297297297297,0.47398843930635837,1.273777397381777,,,,,,,PRUNED
14,0.6878612716763006,2025-05-09 20:57:44.097955,2025-05-09 20:58:23.088873,0 days 00:00:38.990918,16,0.13849033341813774,0.37962544296415995,0.0013452409556511998,0.2725071703134411,128,1,0.7026318675212073,8,0.7972972972972973,0.653179190751445,1.0782997115499022,0.8552123552123552,0.6820809248554913,1.1868737949801318,0.8841698841698842,0.6647398843930635,1.2897099993821513,0.88996138996139,0.6820809248554913,1.3069067893689768,0.9131274131274131,0.6878612716763006,1.3738540998428543,0.8918918918918919,0.6820809248554913,1.547259872703883,0.3108108108108108,0.32947976878612717,1.3754499461609504,0.416988416988417,0.3872832369942196,1.346525159529868,0.43822393822393824,0.45664739884393063,1.2317917019645603,0.5154440154440154,0.4913294797687861,1.1702355628757808,0.555984555984556,0.5433526011560693,1.1254926323890686,0.6177606177606177,0.5664739884393064,1.0758047207242492,0.6602316602316602,0.6127167630057804,1.025321882928727,0.7123552123552124,0.630057803468208,1.1541610735689285,0.7722007722007722,0.6705202312138728,0.9843981341819543,COMPLETE
15,0.7109826589595376,2025-05-09 20:58:23.095371,2025-05-09 20:59:01.402477,0 days 00:00:38.307106,16,0.1484770292988013,0.388827386658023,0.0005828556708794349,0.2964994856340237,128,1,0.7027940991966953,8,0.777992277992278,0.6011560693641619,1.0797299532532003,0.8011583011583011,0.6589595375722543,0.9768246413999899,0.8378378378378378,0.6473988439306358,1.069834759641934,0.8494208494208494,0.6763005780346821,1.063727025610174,0.8571428571428571,0.7109826589595376,1.0134886694436818,0.8532818532818532,0.653179190751445,1.3067939799989579,0.2972972972972973,0.4797687861271676,1.3636853688025061,0.39768339768339767,0.4508670520231214,1.3205878707025782,0.4420849420849421,0.4913294797687861,1.2557770048262755,0.4980694980694981,0.45664739884393063,1.2324619579177372,0.5308880308880309,0.4913294797687861,1.168270484560487,0.6003861003861004,0.5549132947976878,1.1729373707936679,0.6293436293436293,0.5895953757225434,1.0250037739731672,0.7142857142857143,0.6069364161849711,1.0709938203668319,0.7586872586872587,0.6358381502890174,0.9657571677527675,COMPLETE
16,0.7167630057803468,2025-05-09 20:59:01.409312,2025-05-09 20:59:39.884961,0 days 00:00:38.475649,16,0.1682360305947072,0.2001887957983284,0.0005760857774273693,0.3207302531092848,128,1,0.7759838350849062,3,0.749034749034749,0.6763005780346821,0.9845455523171177,0.7760617760617761,0.6589595375722543,1.0566559320240352,0.806949806949807,0.6416184971098265,1.1323270945879764,0.8204633204633205,0.7167630057803468,0.9334696869801924,0.8243243243243243,0.6936416184971098,0.9317671960661177,0.8378378378378378,0.7052023121387283,0.8484254531088592,0.25675675675675674,0.3930635838150289,1.3695873842074002,0.36293436293436293,0.43352601156069365,1.29680657524594,0.4594594594594595,0.43352601156069365,1.2980877243714526,0.4980694980694981,0.48554913294797686,1.1719107693330402,0.5656370656370656,0.5202312138728323,1.1390911709366507,0.5888030888030888,0.5664739884393064,1.0757601626346567,0.638996138996139,0.6358381502890174,1.065550992254577,0.6795366795366795,0.6184971098265896,1.03809558449453,0.7181467181467182,0.5664739884393064,1.084249260108595,COMPLETE
17,0.4797687861271676,2025-05-09 20:59:39.891742,2025-05-09 20:59:55.198462,0 days 00:00:15.306720,16,0.2547645952871166,0.21259591112498966,0.00012191579584521575,0.3247930187576715,128,1,0.7868817280835333,3,,,,,,,,,,,,,,,,,,,0.23938223938223938,0.21965317919075145,1.5084087297406499,0.28957528957528955,0.4393063583815029,1.4181292897704019,0.3532818532818533,0.45664739884393063,1.384763020311477,0.39768339768339767,0.43352601156069365,1.3597968148358295,0.40733590733590735,0.4682080924855491,1.3415701113684328,0.4305019305019305,0.4797687861271676,1.3278003751887062,,,,,,,,,,PRUNED
18,0.7341040462427746,2025-05-09 20:59:55.202797,2025-05-09 21:00:33.727655,0 days 00:00:38.524858,16,0.1699953273472689,0.3023622942508569,0.0007583853151526965,0.39812532016294355,128,1,0.791529882458364,4,0.7857142857142857,0.6936416184971098,0.9690680088679915,0.803088803088803,0.6878612716763006,0.9001596839613997,0.8185328185328186,0.7283236994219653,0.9176082515475378,0.8474903474903475,0.7052023121387283,1.1401988100798832,0.8745173745173745,0.7052023121387283,1.0339474054430262,0.8552123552123552,0.7341040462427746,0.9379570872625175,0.30115830115830117,0.37572254335260113,1.3718295131804625,0.37065637065637064,0.3930635838150289,1.3386429320870108,0.4266409266409266,0.4797687861271676,1.2556582496345388,0.4864864864864865,0.48554913294797686,1.2011775184918,0.5656370656370656,0.5202312138728323,1.2467975905864914,0.6061776061776062,0.6069364161849711,1.0850175553663617,0.6525096525096525,0.5780346820809249,1.0229224957138128,0.7239382239382239,0.6011560693641619,1.0877260095466768,0.7297297297297297,0.653179190751445,0.895138775509906,COMPLETE
19,0.5722543352601156,2025-05-09 21:00:33.734199,2025-05-09 21:00:54.228655,0 days 00:00:20.494456,16,0.17758837989279946,0.2853119027544033,0.0007094088140270736,0.38626756272930635,128,1,0.8163164391511765,4,,,,,,,,,,,,,,,,,,,0.277992277992278,0.3699421965317919,1.3634806099654622,0.36486486486486486,0.3988439306358382,1.327007335045434,0.4517374517374517,0.4797687861271676,1.2299812053669394,0.5193050193050193,0.4682080924855491,1.2798269752822171,0.5501930501930502,0.5549132947976878,1.1185598159801065,0.6003861003861004,0.5722543352601156,1.1324943979351507,0.6428571428571429,0.5722543352601156,1.0541138493945832,0.7200772200772201,0.5722543352601156,1.1649486267497773,,,,PRUNED
